,Name,Favorite_Song,C_ID_t,E_ID_t,Mother,PH_ID_Chicken,PR_ID_Chicken,PH_Name_t,PH_ID_Egg,PR_ID_Egg,I_LOC,NW,Parent_Gen,Father,C_ID_Father,Generation,E_ID_Father,PH_Name_Father,PH_ID,PR_ID,NameCMM,GrandMother,C_IDCMM,E_IDCMM,GrandFather,C_ID_Maternal_Father,E_ID_Maternal_Father,E_IDCM,Mother_I_LOC,E_ID_FatherIL,Father_I_LOC,E_ID,GrandMother_I_LOC,GrandFather_I_LOC
899,Ross,The Devil Went Down To Georgia,892116936.0,892116936.0,EBONY,802336212.0,238679265.0,EBONY,802336212.0,238679265.0,B,True,Gen1,Keyon,238679265,Gen1,238679265,Pat,631311759,800981516,EBONY,Pat,802336212,802336212,Ralph,800981516,,802336212,C,238679265,C,802336212,C,C
900,Kobe,The Ballad Of John And Yoko,751774849.0,751774849.0,EBONY,802336212.0,562628161.0,EBONY,802336212.0,562628161.0,C,False,Gen1,Keaton,562628161,Gen1,562628161,Mary,225766667,800981516,EBONY,Pat,802336212,802336212,Ralph,800981516,,802336212,C,562628161,A,802336212,C,C
901,Alfonso,We Can Work It Out,432485812.0,432485812.0,EBONY,802336212.0,315771200.0,EBONY,802336212.0,315771200.0,C,False,Gen1,Terrance,315771200,Gen1,315771200,Pat,631311759,800981516,EBONY,Pat,802336212,802336212,Ralph,800981516,,802336212,C,315771200,B,802336212,C,C
902,VIRGEN,Just My Imagination,967596193.0,967596193.0,EBONY,802336212.0,275508229.0,EBONY,802336212.0,275508229.0,C,False,Gen1,Evan,275508229,Gen1,275508229,Pat,631311759,800981516,EBONY,Pat,802336212,802336212,Ralph,800981516,,802336212,C,275508229,B,802336212,C,C
903,Blake,"Don't Think Twice, It's Alright",383826786.0,383826786.0,EBONY,802336212.0,318423581.0,EBONY,802336212.0,318423581.0,C,False,Gen1,Orion,318423581,Gen1,318423581,Barb,397591248,800981516,EBONY,Pat,802336212,802336212,Ralph,800981516,,802336212,C,318423581,C,802336212,C,C
904,Aaron,AND WE DANCED,337320232.0,337320232.0,EBONY,802336212.0,934877622.0,EBONY,802336212.0,934877622.0,B,True,Gen1,Cruz,934877622,Gen1,934877622,Mary,225766667,800981516,EBONY,Pat,802336212,802336212,Ralph,800981516,,802336212,C,934877622,B,802336212,C,C
905,EMERITA,Hey You,238143678.0,238143678.0,EBONY,802336212.0,51506173.0,EBONY,802336212.0,51506173.0,C,False,Gen1,Jaren,51506173,Gen1,51506173,Barb,397591248,800981516,EBONY,Pat,802336212,802336212,Ralph,800981516,,802336212,C,51506173,C,802336212,C,C
906,Steve,Lido Shuffle,466103653.0,466103653.0,EBONY,802336212.0,499630005.0,EBONY,802336212.0,499630005.0,C,False,Gen1,Landon,499630005,Gen1,499630005,Mary,225766667,800981516,EBONY,Pat,802336212,802336212,Ralph,800981516,,802336212,C,499630005,A,802336212,C,C
907,FREDERICKA,Spill the Wine,78584465.0,78584465.0,EBONY,802336212.0,310978588.0,EBONY,802336212.0,310978588.0,A,False,Gen1,Mike,310978588,Gen1,310978588,Barb,397591248,800981516,EBONY,Pat,802336212,802336212,Ralph,800981516,,802336212,C,310978588,B,802336212,C,C
908,Nash,Imagine,359435422.0,359435422.0,EBONY,802336212.0,777440966.0,EBONY,802336212.0,777440966.0,C,False,Gen1,Gunnar,777440966,Gen1,777440966,Liz,630559425,800981516,EBONY,Pat,802336212,802336212,Ralph,800981516,,802336212,C,777440966,C,802336212,C,C
909,Trey,After Midnight,440693861.0,440693861.0,EBONY,802336212.0,585598796.0,EBONY,802336212.0,585598796.0,C,False,Gen1,Maxwell,585598796,Gen1,585598796,Barb,397591248,800981516,EBONY,Pat,802336212,802336212,Ralph,800981516,,802336212,C,585598796,B,802336212,C,C
910,Aldo,The Story In Your Eyes,516279558.0,516279558.0,EBONY,802336212.0,760902391.0,EBONY,802336212.0,760902391.0,B,True,Gen1,Brandyn,760902391,Gen1,760902391,Barb,397591248,800981516,EBONY,Pat,802336212,802336212,Ralph,800981516,,802336212,C,760902391,C,802336212,C,C
911,Carlo,Closer To Home (I'm Your Captain),681250998.0,681250998.0,EBONY,802336212.0,742024162.0,EBONY,802336212.0,742024162.0,B,True,Gen1,Tariq,742024162,Gen1,742024162,Pat,631311759,800981516,EBONY,Pat,802336212,802336212,Ralph,800981516,,802336212,C,742024162,B,802336212,C,C
912,ROSALIND,You've Got Another Thing Comin',825331020.0,825331020.0,EBONY,802336212.0,65356059.0,EBONY,802336212.0,65356059.0,A,False,Gen1,Ignacio,65356059,Gen1,65356059,Pat,631311759,800981516,EBONY,Pat,802336212,802336212,Ralph,800981516,,802336212,C,65356059,C,802336212,C,C
913,RORY,Jailbreak,964937355.0,964937355.0,EBONY,802336212.0,764666112.0,EBONY,802336212.0,764666112.0,B,True,Gen1,Owen,764666112,Gen1,764666112,Barb,397591248,800981516,EBONY,Pat,802336212,802336212,Ralph,800981516,,802336212,C,764666112,A,802336212,C,C
914,Tyrique,Helen Wheels,636414574.0,636414574.0,EBONY,802336212.0,764666112.0,EBONY,802336212.0,764666112.0,C,False,Gen1,Owen,764666112,Gen1,764666112,Barb,397591248,800981516,EBONY,Pat,802336212,802336212,Ralph,800981516,,802336212,C,764666112,A,802336212,C,C
915,Aden,This Is The Time,639903452.0,639903452.0,EBONY,802336212.0,229118903.0,EBONY,802336212.0,229118903.0,C,False,Gen1,Gustavo,229118903,Gen1,229118903,Liz,630559425,800981516,EBONY,Pat,802336212,802336212,Ralph,800981516,,802336212,C,229118903,B,802336212,C,C
916,SHAUNTA,Subterranean Homesick Blues,378532518.0,378532518.0,KATELYN,853996335.0,704616095.0,KATELYN,853996335.0,704616095.0,C,False,Gen1,Easton,704616095,Gen1,704616095,Mary,225766667,800981516,KATELYN,Barb,853996335,853996335,Ralph,800981516,,853996335,C,704616095,A,853996335,C,C
917,FATIMAH,You Don't Know How It Feels,363824146.0,363824146.0,KATELYN,853996335.0,812637399.0,KATELYN,853996335.0,812637399.0,A,False,Gen1,Fidel,812637399,Gen1,812637399,Liz,630559425,800981516,KATELYN,Barb,853996335,853996335,Ralph,800981516,,853996335,C,812637399,B,853996335,C,C
918,Isai,Going to California,969586897.0,969586897.0,KATELYN,853996335.0,95909451.0,KATELYN,853996335.0,95909451.0,C,False,Gen1,Forrest,95909451,Gen1,95909451,Pat,631311759,800981516,KATELYN,Barb,853996335,853996335,Ralph,800981516,,853996335,C,95909451,C,853996335,C,C
919,Elias,Life Is a Highway,397777288.0,397777288.0,KATELYN,853996335.0,547010066.0,KATELYN,853996335.0,547010066.0,B,True,Gen1,Camden,547010066,Gen1,547010066,Barb,397591248,800981516,KATELYN,Barb,853996335,853996335,Ralph,800981516,,853996335,C,547010066,A,853996335,C,C
920,DIONNE,Ain't Wastin' Time No More,448121172.0,448121172.0,KATELYN,853996335.0,899766072.0,KATELYN,853996335.0,899766072.0,B,True,Gen1,Daryl,899766072,Gen1,899766072,Mary,225766667,800981516,KATELYN,Barb,853996335,853996335,Ralph,800981516,,853996335,C,899766072,B,853996335,C,C
921,Ibrahim,Best Of Both Worlds,251807260.0,251807260.0,KATELYN,853996335.0,166717594.0,KATELYN,853996335.0,166717594.0,B,True,Gen1,Zane,166717594,Gen1,166717594,Mary,225766667,800981516,KATELYN,Barb,853996335,853996335,Ralph,800981516,,853996335,C,166717594,A,853996335,C,C
922,CINDA,The Boys Are Back In Town,268526447.0,268526447.0,KATELYN,853996335.0,644476251.0,KATELYN,853996335.0,644476251.0,A,False,Gen1,Draven,644476251,Gen1,644476251,Pat,631311759,800981516,KATELYN,Barb,853996335,853996335,Ralph,800981516,,853996335,C,644476251,A,853996335,C,C
923,DARIA,Heart of Glass,613345097.0,613345097.0,KATELYN,853996335.0,376496129.0,KATELYN,853996335.0,376496129.0,B,True,Gen1,Fred,376496129,Gen1,376496129,Barb,397591248,800981516,KATELYN,Barb,853996335,853996335,Ralph,800981516,,853996335,C,376496129,B,853996335,C,C
924,Hassan,Mama,190502820.0,190502820.0,KATELYN,853996335.0,315771200.0,KATELYN,853996335.0,315771200.0,A,False,Gen1,Terrance,315771200,Gen1,315771200,Pat,631311759,800981516,KATELYN,Barb,853996335,853996335,Ralph,800981516,,853996335,C,315771200,B,853996335,C,C
925,OLETA,Cum On Feel the Noize,173741090.0,173741090.0,KATELYN,853996335.0,170209024.0,KATELYN,853996335.0,170209024.0,B,True,Gen1,Carson,170209024,Gen1,170209024,Mary,225766667,800981516,KATELYN,Barb,853996335,853996335,Ralph,800981516,,853996335,C,170209024,C,853996335,C,C
926,Sheldon,La Grange,818716216.0,818716216.0,KATELYN,853996335.0,51506173.0,KATELYN,853996335.0,51506173.0,B,True,Gen1,Jaren,51506173,Gen1,51506173,Barb,397591248,800981516,KATELYN,Barb,853996335,853996335,Ralph,800981516,,853996335,C,51506173,C,853996335,C,C
927,PIPER,Open Arms,952658136.0,952658136.0,KATELYN,853996335.0,788884932.0,KATELYN,853996335.0,788884932.0,A,False,Gen1,Brodie,788884932,Gen1,788884932,Mary,225766667,800981516,KATELYN,Barb,853996335,853996335,Ralph,800981516,,853996335,C,788884932,B,853996335,C,C
928,Cameron,Sunset Grill,311140169.0,311140169.0,KATELYN,853996335.0,762873661.0,KATELYN,853996335.0,762873661.0,C,False,Gen1,Ronaldo,762873661,Gen1,762873661,Liz,630559425,800981516,KATELYN,Barb,853996335,853996335,Ralph,800981516,,853996335,C,762873661,C,853996335,C,C
929,MONET,What About Love?,360870339.0,360870339.0,KATELYN,853996335.0,281222266.0,KATELYN,853996335.0,281222266.0,A,False,Gen1,Alberto,281222266,Gen1,281222266,Liz,630559425,800981516,KATELYN,Barb,853996335,853996335,Ralph,800981516,,853996335,C,281222266,A,853996335,C,C
930,Connor,Come to Poppa,339719352.0,339719352.0,KATELYN,853996335.0,281222266.0,KATELYN,853996335.0,281222266.0,C,False,Gen1,Alberto,281222266,Gen1,281222266,Liz,630559425,800981516,KATELYN,Barb,853996335,853996335,Ralph,800981516,,853996335,C,281222266,A,853996335,C,C
931,Kelly,Show Don't Tell,23529017.0,23529017.0,KATELYN,853996335.0,764666112.0,KATELYN,853996335.0,764666112.0,B,True,Gen1,Owen,764666112,Gen1,764666112,Barb,397591248,800981516,KATELYN,Barb,853996335,853996335,Ralph,800981516,,853996335,C,764666112,A,853996335,C,C
932,Nikolas,The Cisco Kid,664005682.0,664005682.0,KATELYN,853996335.0,229118903.0,KATELYN,853996335.0,229118903.0,B,True,Gen1,Gustavo,229118903,Gen1,229118903,Liz,630559425,800981516,KATELYN,Barb,853996335,853996335,Ralph,800981516,,853996335,C,229118903,B,853996335,C,C
933,CONTESSA,Jaded,333131679.0,333131679.0,KATELYN,853996335.0,673417016.0,KATELYN,853996335.0,673417016.0,C,False,Gen1,Ayden,673417016,Gen1,673417016,Barb,397591248,800981516,KATELYN,Barb,853996335,853996335,Ralph,800981516,,853996335,C,673417016,A,853996335,C,C
934,Trevion,Heard It On the X,423733839.0,423733839.0,KATELYN,853996335.0,673417016.0,KATELYN,853996335.0,673417016.0,C,False,Gen1,Ayden,673417016,Gen1,673417016,Barb,397591248,800981516,KATELYN,Barb,853996335,853996335,Ralph,800981516,,853996335,C,673417016,A,853996335,C,C
935,TANDY,Seasons of Wither,309642756.0,309642756.0,KATELYN,853996335.0,416708531.0,KATELYN,853996335.0,416708531.0,B,True,Gen1,Rohan,416708531,Gen1,416708531,Mary,225766667,800981516,KATELYN,Barb,853996335,853996335,Ralph,800981516,,853996335,C,416708531,C,853996335,C,C
936,Trevor,Tangerine,105442513.0,105442513.0,KATELYN,853996335.0,416708531.0,KATELYN,853996335.0,416708531.0,C,False,Gen1,Rohan,416708531,Gen1,416708531,Mary,225766667,800981516,KATELYN,Barb,853996335,853996335,Ralph,800981516,,853996335,C,416708531,C,853996335,C,C
937,LULU,Illegal Smile,559497095.0,559497095.0,KATELYN,853996335.0,655430134.0,KATELYN,853996335.0,655430134.0,C,False,Gen1,Kamren,655430134,Gen1,655430134,Liz,630559425,800981516,KATELYN,Barb,853996335,853996335,Ralph,800981516,,853996335,C,655430134,A,853996335,C,C
938,Cayden,Born to Be Wild,235915702.0,235915702.0,KATELYN,853996335.0,655430134.0,KATELYN,853996335.0,655430134.0,B,True,Gen1,Kamren,655430134,Gen1,655430134,Liz,630559425,800981516,KATELYN,Barb,853996335,853996335,Ralph,800981516,,853996335,C,655430134,A,853996335,C,C
939,Garrison,I Don't Care Anymore,931805912.0,931805912.0,AMEE,711995664.0,704616095.0,AMEE,711995664.0,704616095.0,C,False,Gen1,Easton,704616095,Gen1,704616095,Mary,225766667,800981516,AMEE,Pat,711995664,711995664,Ralph,800981516,,711995664,C,704616095,A,711995664,C,C
940,GAYLE,Highway To Hell,746196588.0,746196588.0,AMEE,711995664.0,883399077.0,AMEE,711995664.0,883399077.0,C,False,Gen1,Brad,883399077,Gen1,883399077,Mary,225766667,800981516,AMEE,Pat,711995664,711995664,Ralph,800981516,,711995664,C,883399077,B,711995664,C,C
941,GINETTE,New York State Of Mind,834109907.0,834109907.0,AMEE,711995664.0,308487563.0,AMEE,711995664.0,308487563.0,C,False,Gen1,Blaze,308487563,Gen1,308487563,Liz,630559425,800981516,AMEE,Pat,711995664,711995664,Ralph,800981516,,711995664,C,308487563,B,711995664,C,C
942,Javonte,South California Purples,795313831.0,795313831.0,AMEE,711995664.0,166717594.0,AMEE,711995664.0,166717594.0,C,False,Gen1,Zane,166717594,Gen1,166717594,Mary,225766667,800981516,AMEE,Pat,711995664,711995664,Ralph,800981516,,711995664,C,166717594,A,711995664,C,C
943,PEARL,When the Music's Over,801405714.0,801405714.0,AMEE,711995664.0,215097449.0,AMEE,711995664.0,215097449.0,C,False,Gen1,Shane,215097449,Gen1,215097449,Barb,397591248,800981516,AMEE,Pat,711995664,711995664,Ralph,800981516,,711995664,C,215097449,B,711995664,C,C
944,Bernard,Jet City Woman,29358040.0,29358040.0,AMEE,711995664.0,586071738.0,AMEE,711995664.0,586071738.0,C,False,Gen1,Bradly,586071738,Gen1,586071738,Mary,225766667,800981516,AMEE,Pat,711995664,711995664,Ralph,800981516,,711995664,C,586071738,B,711995664,C,C
945,Ari,Hitch A Ride,379838546.0,379838546.0,AMEE,711995664.0,438876429.0,AMEE,711995664.0,438876429.0,A,False,Gen1,Elmer,438876429,Gen1,438876429,Liz,630559425,800981516,AMEE,Pat,711995664,711995664,Ralph,800981516,,711995664,C,438876429,C,711995664,C,C
946,Barrett,Turn Me Loose,840761121.0,840761121.0,AMEE,711995664.0,366589281.0,AMEE,711995664.0,366589281.0,A,False,Gen1,Donavan,366589281,Gen1,366589281,Pat,631311759,800981516,AMEE,Pat,711995664,711995664,Ralph,800981516,,711995664,C,366589281,B,711995664,C,C
947,ISABELLA,Heartless,884372948.0,884372948.0,AMEE,711995664.0,487712461.0,AMEE,711995664.0,487712461.0,A,False,Gen1,Pierce,487712461,Gen1,487712461,Pat,631311759,800981516,AMEE,Pat,711995664,711995664,Ralph,800981516,,711995664,C,487712461,B,711995664,C,C
948,AN,Four Sticks,297891298.0,297891298.0,AMEE,711995664.0,275508229.0,AMEE,711995664.0,275508229.0,B,True,Gen1,Evan,275508229,Gen1,275508229,Pat,631311759,800981516,AMEE,Pat,711995664,711995664,Ralph,800981516,,711995664,C,275508229,B,711995664,C,C
949,Jarvis,I Love the Night,494176842.0,494176842.0,AMEE,711995664.0,275508229.0,AMEE,711995664.0,275508229.0,C,False,Gen1,Evan,275508229,Gen1,275508229,Pat,631311759,800981516,AMEE,Pat,711995664,711995664,Ralph,800981516,,711995664,C,275508229,B,711995664,C,C
950,Orion,Everybody Wants to Rule the World,103565120.0,103565120.0,AMEE,711995664.0,318423581.0,AMEE,711995664.0,318423581.0,C,False,Gen1,Orion,318423581,Gen1,318423581,Barb,397591248,800981516,AMEE,Pat,711995664,711995664,Ralph,800981516,,711995664,C,318423581,C,711995664,C,C
951,Darryl,December,157437156.0,157437156.0,AMEE,711995664.0,788884932.0,AMEE,711995664.0,788884932.0,C,False,Gen1,Brodie,788884932,Gen1,788884932,Mary,225766667,800981516,AMEE,Pat,711995664,711995664,Ralph,800981516,,711995664,C,788884932,B,711995664,C,C
952,DENISE,Far Behind,780096027.0,780096027.0,AMEE,711995664.0,281222266.0,AMEE,711995664.0,281222266.0,C,False,Gen1,Alberto,281222266,Gen1,281222266,Liz,630559425,800981516,AMEE,Pat,711995664,711995664,Ralph,800981516,,711995664,C,281222266,A,711995664,C,C
953,MICHAL,Stop Draggin' My Heart Around,818378962.0,818378962.0,AMEE,711995664.0,281222266.0,AMEE,711995664.0,281222266.0,B,True,Gen1,Alberto,281222266,Gen1,281222266,Liz,630559425,800981516,AMEE,Pat,711995664,711995664,Ralph,800981516,,711995664,C,281222266,A,711995664,C,C
954,Aden,Bebe le Strange,844620399.0,844620399.0,AMEE,711995664.0,742024162.0,AMEE,711995664.0,742024162.0,A,False,Gen1,Tariq,742024162,Gen1,742024162,Pat,631311759,800981516,AMEE,Pat,711995664,711995664,Ralph,800981516,,711995664,C,742024162,B,711995664,C,C
955,ELKE,YOU GOT THE SILVER,124730359.0,124730359.0,AMEE,711995664.0,701317684.0,AMEE,711995664.0,701317684.0,A,False,Gen1,Tyrese,701317684,Gen1,701317684,Liz,630559425,800981516,AMEE,Pat,711995664,711995664,Ralph,800981516,,711995664,C,701317684,B,711995664,C,C
956,Andreas,"I'm Bad, I'm Nationwide",175840904.0,175840904.0,AMEE,711995664.0,673417016.0,AMEE,711995664.0,673417016.0,C,False,Gen1,Ayden,673417016,Gen1,673417016,Barb,397591248,800981516,AMEE,Pat,711995664,711995664,Ralph,800981516,,711995664,C,673417016,A,711995664,C,C
957,Keith,Love Is A Battlefield,650916127.0,650916127.0,CLAIRE,740172297.0,704616095.0,CLAIRE,740172297.0,704616095.0,C,False,Gen1,Easton,704616095,Gen1,704616095,Mary,225766667,800981516,CLAIRE,Pat,740172297,740172297,Ralph,800981516,,740172297,B,704616095,A,740172297,B,B
958,MAXIMINA,Cat's In The Cradle,579069657.0,579069657.0,CLAIRE,740172297.0,812637399.0,CLAIRE,740172297.0,812637399.0,A,False,Gen1,Fidel,812637399,Gen1,812637399,Liz,630559425,800981516,CLAIRE,Pat,740172297,740172297,Ralph,800981516,,740172297,B,812637399,B,740172297,B,B
959,JODEE,Black,501941091.0,501941091.0,CLAIRE,740172297.0,628269884.0,CLAIRE,740172297.0,628269884.0,B,True,Gen1,Chaz,628269884,Gen1,628269884,Mary,225766667,800981516,CLAIRE,Pat,740172297,740172297,Ralph,800981516,,740172297,B,628269884,A,740172297,B,B
960,Kevon,Rock And Roll,330955143.0,330955143.0,CLAIRE,740172297.0,628269884.0,CLAIRE,740172297.0,628269884.0,B,True,Gen1,Chaz,628269884,Gen1,628269884,Mary,225766667,800981516,CLAIRE,Pat,740172297,740172297,Ralph,800981516,,740172297,B,628269884,A,740172297,B,B
961,Roger,Who Do You Love,725240196.0,725240196.0,CLAIRE,740172297.0,95909451.0,CLAIRE,740172297.0,95909451.0,C,False,Gen1,Forrest,95909451,Gen1,95909451,Pat,631311759,800981516,CLAIRE,Pat,740172297,740172297,Ralph,800981516,,740172297,B,95909451,C,740172297,B,B
962,PAULENE,No More Tears,902202034.0,902202034.0,CLAIRE,740172297.0,547010066.0,CLAIRE,740172297.0,547010066.0,C,False,Gen1,Camden,547010066,Gen1,547010066,Barb,397591248,800981516,CLAIRE,Pat,740172297,740172297,Ralph,800981516,,740172297,B,547010066,A,740172297,B,B
963,Johnathan,Living After Midnight,263644856.0,263644856.0,CLAIRE,740172297.0,832399950.0,CLAIRE,740172297.0,832399950.0,A,False,Gen1,Keon,832399950,Gen1,832399950,Mary,225766667,800981516,CLAIRE,Pat,740172297,740172297,Ralph,800981516,,740172297,B,832399950,C,740172297,B,B
964,LANELL,No Reply At All,562752509.0,562752509.0,CLAIRE,740172297.0,376496129.0,CLAIRE,740172297.0,376496129.0,C,False,Gen1,Fred,376496129,Gen1,376496129,Barb,397591248,800981516,CLAIRE,Pat,740172297,740172297,Ralph,800981516,,740172297,B,376496129,B,740172297,B,B
965,Darrius,Surrender,369407736.0,369407736.0,CLAIRE,740172297.0,275508229.0,CLAIRE,740172297.0,275508229.0,A,False,Gen1,Evan,275508229,Gen1,275508229,Pat,631311759,800981516,CLAIRE,Pat,740172297,740172297,Ralph,800981516,,740172297,B,275508229,B,740172297,B,B
966,Kayden,Sex Action,667761761.0,667761761.0,CLAIRE,740172297.0,499630005.0,CLAIRE,740172297.0,499630005.0,B,True,Gen1,Landon,499630005,Gen1,499630005,Mary,225766667,800981516,CLAIRE,Pat,740172297,740172297,Ralph,800981516,,740172297,B,499630005,A,740172297,B,B
967,EUGENIE,Horizontal Bop,591648922.0,591648922.0,CLAIRE,740172297.0,310978588.0,CLAIRE,740172297.0,310978588.0,B,True,Gen1,Mike,310978588,Gen1,310978588,Barb,397591248,800981516,CLAIRE,Pat,740172297,740172297,Ralph,800981516,,740172297,B,310978588,B,740172297,B,B
968,RUTHA,Burden in My Hand,903279818.0,903279818.0,CLAIRE,740172297.0,788884932.0,CLAIRE,740172297.0,788884932.0,B,True,Gen1,Brodie,788884932,Gen1,788884932,Mary,225766667,800981516,CLAIRE,Pat,740172297,740172297,Ralph,800981516,,740172297,B,788884932,B,740172297,B,B
969,TEISHA,Magic Power,162820902.0,162820902.0,CLAIRE,740172297.0,133989334.0,CLAIRE,740172297.0,133989334.0,C,False,Gen1,Salvatore,133989334,Gen1,133989334,Barb,397591248,800981516,CLAIRE,Pat,740172297,740172297,Ralph,800981516,,740172297,B,133989334,B,740172297,B,B
970,KARINE,Sugar Mountain,354663342.0,354663342.0,CLAIRE,740172297.0,585598796.0,CLAIRE,740172297.0,585598796.0,A,False,Gen1,Maxwell,585598796,Gen1,585598796,Barb,397591248,800981516,CLAIRE,Pat,740172297,740172297,Ralph,800981516,,740172297,B,585598796,B,740172297,B,B
971,Emiliano,Mrs. Robinson,408199642.0,408199642.0,CLAIRE,740172297.0,281222266.0,CLAIRE,740172297.0,281222266.0,A,False,Gen1,Alberto,281222266,Gen1,281222266,Liz,630559425,800981516,CLAIRE,Pat,740172297,740172297,Ralph,800981516,,740172297,B,281222266,A,740172297,B,B
972,LAINE,Romeo And Juliet,965831223.0,965831223.0,CLAIRE,740172297.0,760902391.0,CLAIRE,740172297.0,760902391.0,B,True,Gen1,Brandyn,760902391,Gen1,760902391,Barb,397591248,800981516,CLAIRE,Pat,740172297,740172297,Ralph,800981516,,740172297,B,760902391,C,740172297,B,B
973,BERTA,The Zoo,967429622.0,967429622.0,CLAIRE,740172297.0,65356059.0,CLAIRE,740172297.0,65356059.0,C,False,Gen1,Ignacio,65356059,Gen1,65356059,Pat,631311759,800981516,CLAIRE,Pat,740172297,740172297,Ralph,800981516,,740172297,B,65356059,C,740172297,B,B
974,LISSA,Eruption - You Really Got Me,383654832.0,383654832.0,CLAIRE,740172297.0,915956610.0,CLAIRE,740172297.0,915956610.0,C,False,Gen1,Jorden,915956610,Gen1,915956610,Mary,225766667,800981516,CLAIRE,Pat,740172297,740172297,Ralph,800981516,,740172297,B,915956610,B,740172297,B,B
