,Name,Favorite_Song,C_IDtwr,E_IDtwr,Mother,PH_ID_Chicken,PR_ID_Chicken,PH_Name,PH_ID_Egg,PR_ID_Egg,I_LOC,NW,Parent_Gen,Father,C_ID_Father,Generation,E_ID_Father,PH_Name_Father,PH_ID,PR_ID,GrandMother,C_ID_Maternal_Mother,E_ID_Maternal_Mother,GrandFather,C_ID,E_IDChicken,E_ID_MotherIL,Mother_I_LOC,E_IDCMF,Father_I_LOC,E_ID_GrandMother_IL,GrandMother_I_LOC,E_ID,GrandFather_I_LOC
568,TEOFILA,"Baby, Please Don't Go",208251816.0,208251816.0,SHELLIE,966283262.0,608023228.0,SHELLIE,966283262.0,608023228.0,B,True,Gen1,Davon,608023228,Gen1,608023228,Mary,225766667,800981516,SHELLIE,966283262,966283262,Ralph,800981516,,966283262,C,608023228,B,966283262,C,608023228,B
569,TAMAR,The Wizard,494149157.0,494149157.0,ALINA,813486861.0,608023228.0,ALINA,813486861.0,608023228.0,B,True,Gen1,Davon,608023228,Gen1,608023228,Mary,225766667,800981516,ALINA,813486861,813486861,Ralph,800981516,,813486861,C,608023228,B,813486861,C,608023228,B
570,Harvey,Bad Company,985465990.0,985465990.0,ALINA,813486861.0,608023228.0,ALINA,813486861.0,608023228.0,A,False,Gen1,Davon,608023228,Gen1,608023228,Mary,225766667,800981516,ALINA,813486861,813486861,Ralph,800981516,,813486861,C,608023228,B,813486861,C,608023228,B
571,Johnny,Rocket Man,198628232.0,198628232.0,HELLEN,172209298.0,608023228.0,HELLEN,172209298.0,608023228.0,A,False,Gen1,Davon,608023228,Gen1,608023228,Mary,225766667,800981516,HELLEN,172209298,172209298,Ralph,800981516,,172209298,C,608023228,B,172209298,C,608023228,B
572,Carter,Rhiannon,268628448.0,268628448.0,BARBRA,142444833.0,608023228.0,BARBRA,142444833.0,608023228.0,B,True,Gen1,Davon,608023228,Gen1,608023228,Mary,225766667,800981516,BARBRA,142444833,142444833,Ralph,800981516,,142444833,C,608023228,B,142444833,C,608023228,B
573,JAMEY,Fat Bottomed Girls,983052248.0,983052248.0,PENELOPE,384042912.0,608023228.0,PENELOPE,384042912.0,608023228.0,C,False,Gen1,Davon,608023228,Gen1,608023228,Mary,225766667,800981516,PENELOPE,384042912,384042912,Ralph,800981516,,384042912,C,608023228,B,384042912,C,608023228,B
574,MARCIA,This Beat Goes on/Switching to Glide,566249081.0,566249081.0,GIANNA,52478713.0,608023228.0,GIANNA,52478713.0,608023228.0,A,False,Gen1,Davon,608023228,Gen1,608023228,Mary,225766667,800981516,GIANNA,52478713,52478713,Ralph,800981516,,52478713,C,608023228,B,52478713,C,608023228,B
575,Edgar,Magic Carpet Ride,974648957.0,974648957.0,GIANNA,52478713.0,608023228.0,GIANNA,52478713.0,608023228.0,B,True,Gen1,Davon,608023228,Gen1,608023228,Mary,225766667,800981516,GIANNA,52478713,52478713,Ralph,800981516,,52478713,C,608023228,B,52478713,C,608023228,B
576,Theodore,The Old Man Down The Road,405818353.0,405818353.0,GWENN,109882960.0,608023228.0,GWENN,109882960.0,608023228.0,A,False,Gen1,Davon,608023228,Gen1,608023228,Mary,225766667,800981516,GWENN,109882960,109882960,Ralph,800981516,,109882960,A,608023228,B,109882960,A,608023228,B
577,Theodore,The Old Man Down The Road,405818353.0,405818353.0,GWENN,109882960.0,608023228.0,GWENN,109882960.0,608023228.0,A,False,Gen1,Davon,608023228,Gen1,608023228,Mary,225766667,800981516,Randy,109882960,109882960,Ralph,800981516,,109882960,A,608023228,B,109882960,A,608023228,B
578,Ari,IT'S TOO LATE,740271377.0,740271377.0,GWENN,109882960.0,608023228.0,GWENN,109882960.0,608023228.0,C,False,Gen1,Davon,608023228,Gen1,608023228,Mary,225766667,800981516,GWENN,109882960,109882960,Ralph,800981516,,109882960,A,608023228,B,109882960,A,608023228,B
579,Ari,IT'S TOO LATE,740271377.0,740271377.0,GWENN,109882960.0,608023228.0,GWENN,109882960.0,608023228.0,C,False,Gen1,Davon,608023228,Gen1,608023228,Mary,225766667,800981516,Randy,109882960,109882960,Ralph,800981516,,109882960,A,608023228,B,109882960,A,608023228,B
580,Will,All The Kings Horses,971449538.0,971449538.0,GWENN,109882960.0,608023228.0,GWENN,109882960.0,608023228.0,A,False,Gen1,Davon,608023228,Gen1,608023228,Mary,225766667,800981516,GWENN,109882960,109882960,Ralph,800981516,,109882960,A,608023228,B,109882960,A,608023228,B
581,Will,All The Kings Horses,971449538.0,971449538.0,GWENN,109882960.0,608023228.0,GWENN,109882960.0,608023228.0,A,False,Gen1,Davon,608023228,Gen1,608023228,Mary,225766667,800981516,Randy,109882960,109882960,Ralph,800981516,,109882960,A,608023228,B,109882960,A,608023228,B
582,ALPHA,Load Out/Stay,347070220.0,347070220.0,AURA,931542825.0,608023228.0,AURA,931542825.0,608023228.0,C,False,Gen1,Davon,608023228,Gen1,608023228,Mary,225766667,800981516,AURA,931542825,931542825,Ralph,800981516,,931542825,C,608023228,B,931542825,C,608023228,B
583,Kolton,Take Your Whiskey Home,887653575.0,887653575.0,OCTAVIA,873742803.0,608023228.0,OCTAVIA,873742803.0,608023228.0,C,False,Gen1,Davon,608023228,Gen1,608023228,Mary,225766667,800981516,OCTAVIA,873742803,873742803,Ralph,800981516,,873742803,B,608023228,B,873742803,B,608023228,B
584,Emerson,Take Out The Gunman,559969497.0,559969497.0,OCTAVIA,873742803.0,608023228.0,OCTAVIA,873742803.0,608023228.0,C,False,Gen1,Davon,608023228,Gen1,608023228,Mary,225766667,800981516,OCTAVIA,873742803,873742803,Ralph,800981516,,873742803,B,608023228,B,873742803,B,608023228,B
585,Rashawn,Keep Your Hands To Yourself,173572348.0,173572348.0,SHAROLYN,492831188.0,608023228.0,SHAROLYN,492831188.0,608023228.0,A,False,Gen1,Davon,608023228,Gen1,608023228,Mary,225766667,800981516,SHAROLYN,492831188,492831188,Ralph,800981516,,492831188,C,608023228,B,492831188,C,608023228,B
586,Ulises,Bicycle Race,527813628.0,527813628.0,RANA,849068796.0,608023228.0,RANA,849068796.0,608023228.0,B,True,Gen1,Davon,608023228,Gen1,608023228,Mary,225766667,800981516,RANA,849068796,849068796,Ralph,800981516,,849068796,A,608023228,B,849068796,A,608023228,B
587,Latrell,Doo Doo Doo Doo Doo (Heartbreaker),141377199.0,141377199.0,SHARLENE,162244863.0,608023228.0,SHARLENE,162244863.0,608023228.0,A,False,Gen1,Davon,608023228,Gen1,608023228,Mary,225766667,800981516,SHARLENE,162244863,162244863,Ralph,800981516,,162244863,B,608023228,B,162244863,B,608023228,B
588,KARENA,American Woman,787542891.0,787542891.0,AKILAH,687124956.0,608023228.0,AKILAH,687124956.0,608023228.0,A,False,Gen1,Davon,608023228,Gen1,608023228,Mary,225766667,800981516,AKILAH,687124956,687124956,Ralph,800981516,,687124956,B,608023228,B,687124956,B,608023228,B
589,NIESHA,Werewolves of London,787542891.0,787542891.0,AKILAH,687124956.0,608023228.0,AKILAH,687124956.0,608023228.0,A,False,Gen1,Davon,608023228,Gen1,608023228,Mary,225766667,800981516,AKILAH,687124956,687124956,Ralph,800981516,,687124956,B,608023228,B,687124956,B,608023228,B
590,DOTTIE,The Real Me,710939725.0,710939725.0,JOHANA,152799947.0,608023228.0,JOHANA,152799947.0,608023228.0,B,True,Gen1,Davon,608023228,Gen1,608023228,Mary,225766667,800981516,JOHANA,152799947,152799947,Ralph,800981516,,152799947,B,608023228,B,152799947,B,608023228,B
591,Khalil,Working for the Weekend,959492695.0,959492695.0,ELFREDA,550261202.0,608023228.0,ELFREDA,550261202.0,608023228.0,B,True,Gen1,Davon,608023228,Gen1,608023228,Mary,225766667,800981516,ELFREDA,550261202,550261202,Ralph,800981516,,550261202,C,608023228,B,550261202,C,608023228,B
592,Trever,Diary Of A Madman,959492695.0,959492695.0,ELFREDA,550261202.0,608023228.0,ELFREDA,550261202.0,608023228.0,B,True,Gen1,Davon,608023228,Gen1,608023228,Mary,225766667,800981516,ELFREDA,550261202,550261202,Ralph,800981516,,550261202,C,608023228,B,550261202,C,608023228,B
593,Alfredo,Natural Thing,710693914.0,710693914.0,LILIANA,154656326.0,320051227.0,LILIANA,154656326.0,320051227.0,C,False,Gen1,Kameron,320051227,Gen1,320051227,Mary,225766667,800981516,LILIANA,154656326,154656326,Ralph,800981516,,154656326,A,320051227,A,154656326,A,320051227,A
594,Francisco,My Sacrifice,914366350.0,914366350.0,MALORIE,785972587.0,320051227.0,MALORIE,785972587.0,320051227.0,B,True,Gen1,Kameron,320051227,Gen1,320051227,Mary,225766667,800981516,MALORIE,785972587,785972587,Ralph,800981516,,785972587,B,320051227,A,785972587,B,320051227,A
595,CECILLE,Road To Nowhere,368092763.0,368092763.0,ADRIANNA,895601231.0,320051227.0,ADRIANNA,895601231.0,320051227.0,B,True,Gen1,Kameron,320051227,Gen1,320051227,Mary,225766667,800981516,ADRIANNA,895601231,895601231,Ralph,800981516,,895601231,C,320051227,A,895601231,C,320051227,A
596,GEORGIANNE,I Want You (She's So Heavy),757853579.0,757853579.0,ADRIANNA,895601231.0,320051227.0,ADRIANNA,895601231.0,320051227.0,C,False,Gen1,Kameron,320051227,Gen1,320051227,Mary,225766667,800981516,ADRIANNA,895601231,895601231,Ralph,800981516,,895601231,C,320051227,A,895601231,C,320051227,A
597,GEORGIE,Glory Days,384813118.0,384813118.0,YANG,267447917.0,320051227.0,YANG,267447917.0,320051227.0,A,False,Gen1,Kameron,320051227,Gen1,320051227,Mary,225766667,800981516,YANG,267447917,267447917,Ralph,800981516,,267447917,C,320051227,A,267447917,C,320051227,A
598,HANNAH,Learn To Fly,801860283.0,801860283.0,ALEXANDRA,204287992.0,320051227.0,ALEXANDRA,204287992.0,320051227.0,B,True,Gen1,Kameron,320051227,Gen1,320051227,Mary,225766667,800981516,ALEXANDRA,204287992,204287992,Ralph,800981516,,204287992,C,320051227,A,204287992,C,320051227,A
599,ROSALVA,Instant Karma,87507115.0,87507115.0,ALEXANDRA,204287992.0,320051227.0,ALEXANDRA,204287992.0,320051227.0,B,True,Gen1,Kameron,320051227,Gen1,320051227,Mary,225766667,800981516,ALEXANDRA,204287992,204287992,Ralph,800981516,,204287992,C,320051227,A,204287992,C,320051227,A
600,Jesse,Paranoid,278017463.0,278017463.0,ALEXANDRA,204287992.0,320051227.0,ALEXANDRA,204287992.0,320051227.0,B,True,Gen1,Kameron,320051227,Gen1,320051227,Mary,225766667,800981516,ALEXANDRA,204287992,204287992,Ralph,800981516,,204287992,C,320051227,A,204287992,C,320051227,A
601,Moises,We Belong,520446273.0,520446273.0,NELL,477863457.0,320051227.0,NELL,477863457.0,320051227.0,C,False,Gen1,Kameron,320051227,Gen1,320051227,Mary,225766667,800981516,NELL,477863457,477863457,Ralph,800981516,,477863457,C,320051227,A,477863457,C,320051227,A
602,Quincy,Wheel in the Sky,282876868.0,282876868.0,BARBRA,142444833.0,320051227.0,BARBRA,142444833.0,320051227.0,B,True,Gen1,Kameron,320051227,Gen1,320051227,Mary,225766667,800981516,BARBRA,142444833,142444833,Ralph,800981516,,142444833,C,320051227,A,142444833,C,320051227,A
603,Elijah,Like A Rolling Stone,638646927.0,638646927.0,FERMINA,167740021.0,320051227.0,FERMINA,167740021.0,320051227.0,C,False,Gen1,Kameron,320051227,Gen1,320051227,Mary,225766667,800981516,FERMINA,167740021,167740021,Ralph,800981516,,167740021,B,320051227,A,167740021,B,320051227,A
604,REBBECCA,Dear Prudence,290909691.0,290909691.0,PENELOPE,384042912.0,320051227.0,PENELOPE,384042912.0,320051227.0,B,True,Gen1,Kameron,320051227,Gen1,320051227,Mary,225766667,800981516,PENELOPE,384042912,384042912,Ralph,800981516,,384042912,C,320051227,A,384042912,C,320051227,A
605,Dan,A Salty Dog,38311308.0,38311308.0,PENELOPE,384042912.0,320051227.0,PENELOPE,384042912.0,320051227.0,C,False,Gen1,Kameron,320051227,Gen1,320051227,Mary,225766667,800981516,PENELOPE,384042912,384042912,Ralph,800981516,,384042912,C,320051227,A,384042912,C,320051227,A
606,Quintin,Strange Magic,149893105.0,149893105.0,GWENN,109882960.0,320051227.0,GWENN,109882960.0,320051227.0,C,False,Gen1,Kameron,320051227,Gen1,320051227,Mary,225766667,800981516,GWENN,109882960,109882960,Ralph,800981516,,109882960,A,320051227,A,109882960,A,320051227,A
607,Quintin,Strange Magic,149893105.0,149893105.0,GWENN,109882960.0,320051227.0,GWENN,109882960.0,320051227.0,C,False,Gen1,Kameron,320051227,Gen1,320051227,Mary,225766667,800981516,Randy,109882960,109882960,Ralph,800981516,,109882960,A,320051227,A,109882960,A,320051227,A
608,Tyrell,I Love Rock 'n Roll,191430051.0,191430051.0,AURA,931542825.0,320051227.0,AURA,931542825.0,320051227.0,B,True,Gen1,Kameron,320051227,Gen1,320051227,Mary,225766667,800981516,AURA,931542825,931542825,Ralph,800981516,,931542825,C,320051227,A,931542825,C,320051227,A
609,DELIA,Who's Behind The Door,385353736.0,385353736.0,ALAYNA,957414462.0,320051227.0,ALAYNA,957414462.0,320051227.0,B,True,Gen1,Kameron,320051227,Gen1,320051227,Mary,225766667,800981516,ALAYNA,957414462,957414462,Ralph,800981516,,957414462,C,320051227,A,957414462,C,320051227,A
610,CELINA,Life's Been Good,222139875.0,222139875.0,RANA,849068796.0,320051227.0,RANA,849068796.0,320051227.0,B,True,Gen1,Kameron,320051227,Gen1,320051227,Mary,225766667,800981516,RANA,849068796,849068796,Ralph,800981516,,849068796,A,320051227,A,849068796,A,320051227,A
611,TANGELA,Get Out of Denver,181128463.0,181128463.0,SHARLENE,162244863.0,320051227.0,SHARLENE,162244863.0,320051227.0,C,False,Gen1,Kameron,320051227,Gen1,320051227,Mary,225766667,800981516,SHARLENE,162244863,162244863,Ralph,800981516,,162244863,B,320051227,A,162244863,B,320051227,A
612,Colt,Natural Thing,147016314.0,147016314.0,SHARLENE,162244863.0,320051227.0,SHARLENE,162244863.0,320051227.0,B,True,Gen1,Kameron,320051227,Gen1,320051227,Mary,225766667,800981516,SHARLENE,162244863,162244863,Ralph,800981516,,162244863,B,320051227,A,162244863,B,320051227,A
613,WANDA,Almost Hear You Sigh,968545523.0,968545523.0,KARISSA,543426712.0,320051227.0,KARISSA,543426712.0,320051227.0,A,False,Gen1,Kameron,320051227,Gen1,320051227,Mary,225766667,800981516,KARISSA,543426712,543426712,Ralph,800981516,,543426712,C,320051227,A,543426712,C,320051227,A
614,LINDA,Listen To What The Man Says,943249507.0,943249507.0,KARISSA,543426712.0,320051227.0,KARISSA,543426712.0,320051227.0,B,True,Gen1,Kameron,320051227,Gen1,320051227,Mary,225766667,800981516,KARISSA,543426712,543426712,Ralph,800981516,,543426712,C,320051227,A,543426712,C,320051227,A
615,Anthony,Hi Hi Hi,575279595.0,575279595.0,WANDA,523154764.0,320051227.0,WANDA,523154764.0,320051227.0,C,False,Gen1,Kameron,320051227,Gen1,320051227,Mary,225766667,800981516,WANDA,523154764,523154764,Ralph,800981516,,523154764,B,320051227,A,523154764,B,320051227,A
616,ELIZBETH,Barracuda,549198806.0,549198806.0,LILIANA,154656326.0,536133751.0,LILIANA,154656326.0,536133751.0,C,False,Gen1,Kamron,536133751,Gen1,536133751,Liz,630559425,800981516,LILIANA,154656326,154656326,Ralph,800981516,,154656326,A,536133751,C,154656326,A,536133751,C
617,WENDI,AND WE DANCED,13250524.0,13250524.0,ADRIANNA,895601231.0,536133751.0,ADRIANNA,895601231.0,536133751.0,B,True,Gen1,Kamron,536133751,Gen1,536133751,Liz,630559425,800981516,ADRIANNA,895601231,895601231,Ralph,800981516,,895601231,C,536133751,C,895601231,C,536133751,C
618,Robert,Keep Pushin'  1977,865547703.0,865547703.0,ADRIANNA,895601231.0,536133751.0,ADRIANNA,895601231.0,536133751.0,C,False,Gen1,Kamron,536133751,Gen1,536133751,Liz,630559425,800981516,ADRIANNA,895601231,895601231,Ralph,800981516,,895601231,C,536133751,C,895601231,C,536133751,C
619,Jace,I Want A New Drug,163490205.0,163490205.0,RUBIE,449188808.0,536133751.0,RUBIE,449188808.0,536133751.0,C,False,Gen1,Kamron,536133751,Gen1,536133751,Liz,630559425,800981516,RUBIE,449188808,449188808,Ralph,800981516,,449188808,C,536133751,C,449188808,C,536133751,C
620,Melvin,Peaceful Easy Feeling,262119243.0,262119243.0,ALEXANDRA,204287992.0,536133751.0,ALEXANDRA,204287992.0,536133751.0,C,False,Gen1,Kamron,536133751,Gen1,536133751,Liz,630559425,800981516,ALEXANDRA,204287992,204287992,Ralph,800981516,,204287992,C,536133751,C,204287992,C,536133751,C
621,JULIE,Walks Like A Woman,938784126.0,938784126.0,SHENIKA,414449737.0,536133751.0,SHENIKA,414449737.0,536133751.0,B,True,Gen1,Kamron,536133751,Gen1,536133751,Liz,630559425,800981516,SHENIKA,414449737,414449737,Ralph,800981516,,414449737,A,536133751,C,414449737,A,536133751,C
622,HOLLY,CHINA TOWN SHUFFLE ,250885104.0,250885104.0,ASHTON,811262246.0,536133751.0,ASHTON,811262246.0,536133751.0,A,False,Gen1,Kamron,536133751,Gen1,536133751,Liz,630559425,800981516,ASHTON,811262246,811262246,Ralph,800981516,,811262246,A,536133751,C,811262246,A,536133751,C
623,CECILE,TALK OF THE TOWN,336568281.0,336568281.0,HWA,265602119.0,536133751.0,HWA,265602119.0,536133751.0,C,False,Gen1,Kamron,536133751,Gen1,536133751,Liz,630559425,800981516,HWA,265602119,265602119,Ralph,800981516,,265602119,C,536133751,C,265602119,C,536133751,C
624,Bennett,Aqualung,509875573.0,509875573.0,SHELLIE,966283262.0,536133751.0,SHELLIE,966283262.0,536133751.0,C,False,Gen1,Kamron,536133751,Gen1,536133751,Liz,630559425,800981516,SHELLIE,966283262,966283262,Ralph,800981516,,966283262,C,536133751,C,966283262,C,536133751,C
625,ANGELIC,I Can't Fight This Feeling,850495763.0,850495763.0,FERMINA,167740021.0,536133751.0,FERMINA,167740021.0,536133751.0,A,False,Gen1,Kamron,536133751,Gen1,536133751,Liz,630559425,800981516,FERMINA,167740021,167740021,Ralph,800981516,,167740021,B,536133751,C,167740021,B,536133751,C
626,MARIETTA,Bennie And The Jets,621689678.0,621689678.0,GWENN,109882960.0,536133751.0,GWENN,109882960.0,536133751.0,B,True,Gen1,Kamron,536133751,Gen1,536133751,Liz,630559425,800981516,GWENN,109882960,109882960,Ralph,800981516,,109882960,A,536133751,C,109882960,A,536133751,C
627,MARIETTA,Bennie And The Jets,621689678.0,621689678.0,GWENN,109882960.0,536133751.0,GWENN,109882960.0,536133751.0,B,True,Gen1,Kamron,536133751,Gen1,536133751,Liz,630559425,800981516,Randy,109882960,109882960,Ralph,800981516,,109882960,A,536133751,C,109882960,A,536133751,C
628,Devan,Friday on My Mind,259964409.0,259964409.0,OCTAVIA,873742803.0,536133751.0,OCTAVIA,873742803.0,536133751.0,C,False,Gen1,Kamron,536133751,Gen1,536133751,Liz,630559425,800981516,OCTAVIA,873742803,873742803,Ralph,800981516,,873742803,B,536133751,C,873742803,B,536133751,C
629,TESS,You Wreck Me,387209011.0,387209011.0,ALAYNA,957414462.0,536133751.0,ALAYNA,957414462.0,536133751.0,B,True,Gen1,Kamron,536133751,Gen1,536133751,Liz,630559425,800981516,ALAYNA,957414462,957414462,Ralph,800981516,,957414462,C,536133751,C,957414462,C,536133751,C
630,Tyrique,Mr. Soul,321346648.0,321346648.0,RANA,849068796.0,536133751.0,RANA,849068796.0,536133751.0,A,False,Gen1,Kamron,536133751,Gen1,536133751,Liz,630559425,800981516,RANA,849068796,849068796,Ralph,800981516,,849068796,A,536133751,C,849068796,A,536133751,C
631,ISABELL,Goodnight Saigon,3596658.0,3596658.0,WANDA,523154764.0,536133751.0,WANDA,523154764.0,536133751.0,B,True,Gen1,Kamron,536133751,Gen1,536133751,Liz,630559425,800981516,WANDA,523154764,523154764,Ralph,800981516,,523154764,B,536133751,C,523154764,B,536133751,C
632,ELIZABET,The Load-out/stay,28844078.0,28844078.0,LILIANA,154656326.0,46555221.0,LILIANA,154656326.0,46555221.0,B,True,Gen1,Lamont,46555221,Gen1,46555221,Liz,630559425,800981516,LILIANA,154656326,154656326,Ralph,800981516,,154656326,A,46555221,B,154656326,A,46555221,B
633,NATOSHA,Too Many People,574158440.0,574158440.0,ADRIANNA,895601231.0,46555221.0,ADRIANNA,895601231.0,46555221.0,C,False,Gen1,Lamont,46555221,Gen1,46555221,Liz,630559425,800981516,ADRIANNA,895601231,895601231,Ralph,800981516,,895601231,C,46555221,B,895601231,C,46555221,B
634,QUINN,Thunder Road,631274261.0,631274261.0,SONG,739930909.0,46555221.0,SONG,739930909.0,46555221.0,B,True,Gen1,Lamont,46555221,Gen1,46555221,Liz,630559425,800981516,SONG,739930909,739930909,Ralph,800981516,,739930909,A,46555221,B,739930909,A,46555221,B
635,Nash,Cecilia,329692717.0,329692717.0,SONG,739930909.0,46555221.0,SONG,739930909.0,46555221.0,C,False,Gen1,Lamont,46555221,Gen1,46555221,Liz,630559425,800981516,SONG,739930909,739930909,Ralph,800981516,,739930909,A,46555221,B,739930909,A,46555221,B
636,Ernesto,Heaven,359613733.0,359613733.0,RUBIE,449188808.0,46555221.0,RUBIE,449188808.0,46555221.0,A,False,Gen1,Lamont,46555221,Gen1,46555221,Liz,630559425,800981516,RUBIE,449188808,449188808,Ralph,800981516,,449188808,C,46555221,B,449188808,C,46555221,B
637,Jarvis,Growin' Up,934640132.0,934640132.0,CLARINE,942656235.0,46555221.0,CLARINE,942656235.0,46555221.0,A,False,Gen1,Lamont,46555221,Gen1,46555221,Liz,630559425,800981516,CLARINE,942656235,942656235,Ralph,800981516,,942656235,B,46555221,B,942656235,B,46555221,B
638,LIN,Let's Get It Up,224069236.0,224069236.0,SHENIKA,414449737.0,46555221.0,SHENIKA,414449737.0,46555221.0,A,False,Gen1,Lamont,46555221,Gen1,46555221,Liz,630559425,800981516,SHENIKA,414449737,414449737,Ralph,800981516,,414449737,A,46555221,B,414449737,A,46555221,B
639,Gilberto,CARS,657932652.0,657932652.0,NELL,477863457.0,46555221.0,NELL,477863457.0,46555221.0,C,False,Gen1,Lamont,46555221,Gen1,46555221,Liz,630559425,800981516,NELL,477863457,477863457,Ralph,800981516,,477863457,C,46555221,B,477863457,C,46555221,B
640,Kayden,Come Together,39422900.0,39422900.0,ASHTON,811262246.0,46555221.0,ASHTON,811262246.0,46555221.0,A,False,Gen1,Lamont,46555221,Gen1,46555221,Liz,630559425,800981516,ASHTON,811262246,811262246,Ralph,800981516,,811262246,A,46555221,B,811262246,A,46555221,B
641,Cyrus,Let There Be Rock,421657957.0,421657957.0,SALLIE,68174929.0,46555221.0,SALLIE,68174929.0,46555221.0,A,False,Gen1,Lamont,46555221,Gen1,46555221,Liz,630559425,800981516,SALLIE,68174929,68174929,Ralph,800981516,,68174929,C,46555221,B,68174929,C,46555221,B
