,Name_t,Favorite_Song,C_ID_t,E_ID_t,Mother,PH_ID_Chicken,PR_ID_Chicken,PH_Name_t,PH_ID_Egg,PR_ID_Egg,IH_LOC,NW,Parent_Gen,Name_Father,C_ID_Father,Generation,E_ID_Father,PH_Name_Father,PH_ID,PR_ID
891,Alden,19th Nervous Breakdown,199660318.0,199660318.0,MELVA,488423280.0,410633944.0,MELVA,488423280.0,410633944.0,B,True,Gen1,Quentin,410633944,Gen1,410633944,Pat,631311759,800981516
892,Eliseo,Long Train Runnin',391842497.0,391842497.0,TWANDA,956866415.0,410633944.0,TWANDA,956866415.0,410633944.0,C,False,Gen1,Quentin,410633944,Gen1,410633944,Pat,631311759,800981516
893,Alec,Bloody Well Right,297862711.0,297862711.0,KIYOKO,978825302.0,410633944.0,KIYOKO,978825302.0,410633944.0,B,True,Gen1,Quentin,410633944,Gen1,410633944,Pat,631311759,800981516
894,Jorden,"Long, Long Way From Home",429397939.0,429397939.0,CHERISH,772211637.0,410633944.0,CHERISH,772211637.0,410633944.0,A,False,Gen1,Quentin,410633944,Gen1,410633944,Pat,631311759,800981516
895,Manuel,Bitch,705917150.0,705917150.0,LAUREEN,20199146.0,410633944.0,LAUREEN,20199146.0,410633944.0,C,False,Gen1,Quentin,410633944,Gen1,410633944,Pat,631311759,800981516
896,Joshua,Like You Do,203753793.0,203753793.0,JOEL,557133457.0,410633944.0,JOEL,557133457.0,410633944.0,C,False,Gen1,Quentin,410633944,Gen1,410633944,Pat,631311759,800981516
897,Daryl,Beginnings,601531317.0,601531317.0,SUSANN,553394192.0,410633944.0,SUSANN,553394192.0,410633944.0,C,False,Gen1,Quentin,410633944,Gen1,410633944,Pat,631311759,800981516
898,Addison,Too Much Time On My Hands,673668675.0,673668675.0,DEE,959345304.0,410633944.0,DEE,959345304.0,410633944.0,B,True,Gen1,Quentin,410633944,Gen1,410633944,Pat,631311759,800981516
899,Nathen,Rock and Roll,251922617.0,251922617.0,DAYSI,470948256.0,410633944.0,DAYSI,470948256.0,410633944.0,B,True,Gen1,Quentin,410633944,Gen1,410633944,Pat,631311759,800981516
900,KRISTA,Coming into Los Angeles,750620924.0,750620924.0,MAI,923371386.0,362893270.0,MAI,923371386.0,362893270.0,C,False,Gen1,Orlando,362893270,Gen1,362893270,Liz,630559425,800981516
901,LUCRECIA,Sweet Hitch Hiker,103201351.0,103201351.0,DEANDREA,167740021.0,362893270.0,DEANDREA,167740021.0,362893270.0,C,False,Gen1,Orlando,362893270,Gen1,362893270,Liz,630559425,800981516
902,SHENIKA,Friday on My Mind,97364013.0,97364013.0,TRUDIE,656829586.0,362893270.0,TRUDIE,656829586.0,362893270.0,B,True,Gen1,Orlando,362893270,Gen1,362893270,Liz,630559425,800981516
903,HAYLEY,Mind Games,756934001.0,756934001.0,TRUDIE,656829586.0,362893270.0,TRUDIE,656829586.0,362893270.0,B,True,Gen1,Orlando,362893270,Gen1,362893270,Liz,630559425,800981516
904,STEFANY,Gold On The Ceiling,56407350.0,56407350.0,LISBETH,166292825.0,362893270.0,LISBETH,166292825.0,362893270.0,B,True,Gen1,Orlando,362893270,Gen1,362893270,Liz,630559425,800981516
905,FLORIA,Shinin' On,971253117.0,971253117.0,CHERISH,772211637.0,362893270.0,CHERISH,772211637.0,362893270.0,B,True,Gen1,Orlando,362893270,Gen1,362893270,Liz,630559425,800981516
906,SHELLIE,Enter Sandman,85179342.0,85179342.0,NAKISHA,568944416.0,362893270.0,NAKISHA,568944416.0,362893270.0,A,False,Gen1,Orlando,362893270,Gen1,362893270,Liz,630559425,800981516
907,MAKEDA,Must of Got Lost,360123372.0,360123372.0,ALAINE,590450352.0,362893270.0,ALAINE,590450352.0,362893270.0,B,True,Gen1,Orlando,362893270,Gen1,362893270,Liz,630559425,800981516
908,CLORINDA,You Ain't Seen Nothin' Yet,278518713.0,278518713.0,DANELLE,24517643.0,362893270.0,DANELLE,24517643.0,362893270.0,A,False,Gen1,Orlando,362893270,Gen1,362893270,Liz,630559425,800981516
909,ELIZBETH,Candle in the Wind,378400197.0,378400197.0,NAKISHA,568944416.0,362893270.0,NAKISHA,568944416.0,362893270.0,A,False,Gen1,Orlando,362893270,Gen1,362893270,Liz,630559425,800981516
910,PEI,Seek & Destroy,242295916.0,242295916.0,PHILOMENA,667447653.0,362893270.0,PHILOMENA,667447653.0,362893270.0,B,True,Gen1,Orlando,362893270,Gen1,362893270,Liz,630559425,800981516
911,MELAINE,Turn On Your Love Light,628493379.0,628493379.0,SIGRID,665554047.0,362893270.0,SIGRID,665554047.0,362893270.0,A,False,Gen1,Orlando,362893270,Gen1,362893270,Liz,630559425,800981516
912,Terrence,Finding My Way,257756959.0,257756959.0,HANNELORE,452295024.0,362893270.0,HANNELORE,452295024.0,362893270.0,C,False,Gen1,Orlando,362893270,Gen1,362893270,Liz,630559425,800981516
913,Axel,Riders On The Storm,994365885.0,994365885.0,CHERISH,772211637.0,362893270.0,CHERISH,772211637.0,362893270.0,A,False,Gen1,Orlando,362893270,Gen1,362893270,Liz,630559425,800981516
914,Johnathon,Hey Jude (Live),544750688.0,544750688.0,ALEXA,117706579.0,362893270.0,ALEXA,117706579.0,362893270.0,C,False,Gen1,Orlando,362893270,Gen1,362893270,Liz,630559425,800981516
915,Jacob,Time,508958608.0,508958608.0,SUSANN,553394192.0,362893270.0,SUSANN,553394192.0,362893270.0,B,True,Gen1,Orlando,362893270,Gen1,362893270,Liz,630559425,800981516
916,Kamron,Badlands,57065207.0,57065207.0,CHARLIE,255511571.0,362893270.0,CHARLIE,255511571.0,362893270.0,C,False,Gen1,Orlando,362893270,Gen1,362893270,Liz,630559425,800981516
917,Alden,We Just Disagree,644967608.0,644967608.0,BRUNA,251327657.0,362893270.0,BRUNA,251327657.0,362893270.0,B,True,Gen1,Orlando,362893270,Gen1,362893270,Liz,630559425,800981516
918,Marshall,Uneasy Rider,326585342.0,326585342.0,CHER,829303710.0,362893270.0,CHER,829303710.0,362893270.0,C,False,Gen1,Orlando,362893270,Gen1,362893270,Liz,630559425,800981516
919,Kamron,IT'S ALL OVER NOW,432172973.0,432172973.0,MELVA,488423280.0,362893270.0,MELVA,488423280.0,362893270.0,C,False,Gen1,Orlando,362893270,Gen1,362893270,Liz,630559425,800981516
920,Brendan,Born to Be Wild,108906552.0,108906552.0,ANNABELLE,826181444.0,362893270.0,ANNABELLE,826181444.0,362893270.0,C,False,Gen1,Orlando,362893270,Gen1,362893270,Liz,630559425,800981516
921,Steve,Animal,690748722.0,690748722.0,DEE,959345304.0,362893270.0,DEE,959345304.0,362893270.0,A,False,Gen1,Orlando,362893270,Gen1,362893270,Liz,630559425,800981516
922,Amir,All My Love,571324670.0,571324670.0,DANELLE,24517643.0,362893270.0,DANELLE,24517643.0,362893270.0,C,False,Gen1,Orlando,362893270,Gen1,362893270,Liz,630559425,800981516
923,Willie,There's No Way Out Of Here,646529584.0,646529584.0,LATRINA,998541997.0,362893270.0,LATRINA,998541997.0,362893270.0,B,True,Gen1,Orlando,362893270,Gen1,362893270,Liz,630559425,800981516
924,Tobias,What I Got,478802984.0,478802984.0,DONALD,588069897.0,362893270.0,DONALD,588069897.0,362893270.0,C,False,Gen1,Orlando,362893270,Gen1,362893270,Liz,630559425,800981516
925,Corbin,Harvester Of Sorrow,15847469.0,15847469.0,MARVA,926985715.0,362893270.0,MARVA,926985715.0,362893270.0,B,True,Gen1,Orlando,362893270,Gen1,362893270,Liz,630559425,800981516
926,KENIA,I'm No Angel,809386043.0,809386043.0,ALENA,685636472.0,154174901.0,ALENA,685636472.0,154174901.0,A,False,Gen1,Seth,154174901,Gen1,154174901,Mary,225766667,800981516
927,VIRGEN,I Still Haven't Found What I'm Looking For,430097032.0,430097032.0,DIANNE,976288876.0,154174901.0,DIANNE,976288876.0,154174901.0,C,False,Gen1,Seth,154174901,Gen1,154174901,Mary,225766667,800981516
928,MEG,YOU GOT THE SILVER,835803238.0,835803238.0,URSULA,531161372.0,154174901.0,URSULA,531161372.0,154174901.0,B,True,Gen1,Seth,154174901,Gen1,154174901,Mary,225766667,800981516
929,JEWEL,The Warrior,825551667.0,825551667.0,CHARLIE,255511571.0,154174901.0,CHARLIE,255511571.0,154174901.0,B,True,Gen1,Seth,154174901,Gen1,154174901,Mary,225766667,800981516
930,ROBERTO,Do It Again,445296905.0,445296905.0,CAREN,606523844.0,154174901.0,CAREN,606523844.0,154174901.0,B,True,Gen1,Seth,154174901,Gen1,154174901,Mary,225766667,800981516
931,TERA,Sugar Mountain,649146600.0,649146600.0,CAREN,606523844.0,154174901.0,CAREN,606523844.0,154174901.0,C,False,Gen1,Seth,154174901,Gen1,154174901,Mary,225766667,800981516
932,KARAN,Tonight's the Night (Gonna Be Alright),188771195.0,188771195.0,CHER,829303710.0,154174901.0,CHER,829303710.0,154174901.0,B,True,Gen1,Seth,154174901,Gen1,154174901,Mary,225766667,800981516
933,BRIGID,Lights Out (Live),926344702.0,926344702.0,ALAINE,590450352.0,154174901.0,ALAINE,590450352.0,154174901.0,A,False,Gen1,Seth,154174901,Gen1,154174901,Mary,225766667,800981516
934,EMMIE,Sin City,602022216.0,602022216.0,THORA,5077958.0,154174901.0,THORA,5077958.0,154174901.0,B,True,Gen1,Seth,154174901,Gen1,154174901,Mary,225766667,800981516
935,PRISCILA,Little Wing,608266231.0,608266231.0,NAKISHA,568944416.0,154174901.0,NAKISHA,568944416.0,154174901.0,B,True,Gen1,Seth,154174901,Gen1,154174901,Mary,225766667,800981516
936,ALLA,Get Back,685288201.0,685288201.0,HANNELORE,452295024.0,154174901.0,HANNELORE,452295024.0,154174901.0,C,False,Gen1,Seth,154174901,Gen1,154174901,Mary,225766667,800981516
937,IESHA,Rough Boys,107320300.0,107320300.0,DONALD,588069897.0,154174901.0,DONALD,588069897.0,154174901.0,C,False,Gen1,Seth,154174901,Gen1,154174901,Mary,225766667,800981516
938,Donavan,Too Hot To Handle,548548322.0,548548322.0,LORELEI,67652556.0,154174901.0,LORELEI,67652556.0,154174901.0,B,True,Gen1,Seth,154174901,Gen1,154174901,Mary,225766667,800981516
939,Bruno,Soulshine,891135225.0,891135225.0,PORSHA,343860271.0,154174901.0,PORSHA,343860271.0,154174901.0,C,False,Gen1,Seth,154174901,Gen1,154174901,Mary,225766667,800981516
940,Alessandro,I Wanna Be Sedated,653047883.0,653047883.0,MAI,923371386.0,154174901.0,MAI,923371386.0,154174901.0,A,False,Gen1,Seth,154174901,Gen1,154174901,Mary,225766667,800981516
941,Bryan,Another Brick In The Wall,362162752.0,362162752.0,GREGORY,283501077.0,154174901.0,GREGORY,283501077.0,154174901.0,B,True,Gen1,Seth,154174901,Gen1,154174901,Mary,225766667,800981516
942,Clint,The Rain Song,334865796.0,334865796.0,KENNA,334058719.0,154174901.0,KENNA,334058719.0,154174901.0,C,False,Gen1,Seth,154174901,Gen1,154174901,Mary,225766667,800981516
943,Jamel,Dust In The Wind,209583320.0,209583320.0,KORTNEY,458284728.0,154174901.0,KORTNEY,458284728.0,154174901.0,C,False,Gen1,Seth,154174901,Gen1,154174901,Mary,225766667,800981516
944,Edgar,Jumpin' Jack Flash,546501860.0,546501860.0,DIANNE,976288876.0,154174901.0,DIANNE,976288876.0,154174901.0,C,False,Gen1,Seth,154174901,Gen1,154174901,Mary,225766667,800981516
945,FELICIA,Finish What Ya Started,971694950.0,971694950.0,ALEXA,117706579.0,95909451.0,ALEXA,117706579.0,95909451.0,C,False,Gen1,Forrest,95909451,Gen1,95909451,Pat,631311759,800981516
946,KAZUKO,Captain Jack,634593280.0,634593280.0,GEORGANN,544841661.0,95909451.0,GEORGANN,544841661.0,95909451.0,B,True,Gen1,Forrest,95909451,Gen1,95909451,Pat,631311759,800981516
947,DONNETTA,Tenth Avenue Freeze-Out,834422747.0,834422747.0,DANELLE,24517643.0,95909451.0,DANELLE,24517643.0,95909451.0,C,False,Gen1,Forrest,95909451,Gen1,95909451,Pat,631311759,800981516
948,KENDRA,Perry Mason,130847878.0,130847878.0,THORA,5077958.0,95909451.0,THORA,5077958.0,95909451.0,B,True,Gen1,Forrest,95909451,Gen1,95909451,Pat,631311759,800981516
949,MYRNA,South California Purples,983678656.0,983678656.0,LATRINA,998541997.0,95909451.0,LATRINA,998541997.0,95909451.0,C,False,Gen1,Forrest,95909451,Gen1,95909451,Pat,631311759,800981516
950,KAREN,18 And Life,56698923.0,56698923.0,ELIZA,781565078.0,95909451.0,ELIZA,781565078.0,95909451.0,A,False,Gen1,Forrest,95909451,Gen1,95909451,Pat,631311759,800981516
951,NAKITA,Some Kind of Wonderful,235512141.0,235512141.0,SIGRID,665554047.0,95909451.0,SIGRID,665554047.0,95909451.0,B,True,Gen1,Forrest,95909451,Gen1,95909451,Pat,631311759,800981516
952,Isai,Going to California,969586897.0,969586897.0,KATELYN,853996335.0,95909451.0,KATELYN,853996335.0,95909451.0,C,False,Gen1,Forrest,95909451,Gen1,95909451,Pat,631311759,800981516
953,Jett,Close My Eyes Forever,734999949.0,734999949.0,KERI,780022278.0,95909451.0,KERI,780022278.0,95909451.0,B,True,Gen1,Forrest,95909451,Gen1,95909451,Pat,631311759,800981516
954,Aiden,I Still Haven't Found What I'm Looking For,661725103.0,661725103.0,LATRINA,998541997.0,95909451.0,LATRINA,998541997.0,95909451.0,B,True,Gen1,Forrest,95909451,Gen1,95909451,Pat,631311759,800981516
955,Rickey,LITTLE CHILD,262027800.0,262027800.0,WEI,204089050.0,95909451.0,WEI,204089050.0,95909451.0,C,False,Gen1,Forrest,95909451,Gen1,95909451,Pat,631311759,800981516
956,Roger,Who Do You Love,725240196.0,725240196.0,CLAIRE,740172297.0,95909451.0,CLAIRE,740172297.0,95909451.0,C,False,Gen1,Forrest,95909451,Gen1,95909451,Pat,631311759,800981516
957,Riley,Just A Gigolo / I Ain't Got Nobody,454052992.0,454052992.0,LORELEI,67652556.0,95909451.0,LORELEI,67652556.0,95909451.0,B,True,Gen1,Forrest,95909451,Gen1,95909451,Pat,631311759,800981516
958,Cameron,Just the Same Way,548429777.0,548429777.0,ANGELE,532705722.0,95909451.0,ANGELE,532705722.0,95909451.0,B,True,Gen1,Forrest,95909451,Gen1,95909451,Pat,631311759,800981516
959,Jordon,Thunderstruck,432130184.0,432130184.0,ERMA,357704368.0,95909451.0,ERMA,357704368.0,95909451.0,C,False,Gen1,Forrest,95909451,Gen1,95909451,Pat,631311759,800981516
960,Louis,I Thank You,259467782.0,259467782.0,SIGRID,665554047.0,95909451.0,SIGRID,665554047.0,95909451.0,C,False,Gen1,Forrest,95909451,Gen1,95909451,Pat,631311759,800981516
961,Ezra,Something About You,377761279.0,377761279.0,MARVA,926985715.0,95909451.0,MARVA,926985715.0,95909451.0,C,False,Gen1,Forrest,95909451,Gen1,95909451,Pat,631311759,800981516
962,Ivan,Call Me the Breeze,284353027.0,284353027.0,LEIDA,743662901.0,95909451.0,LEIDA,743662901.0,95909451.0,C,False,Gen1,Forrest,95909451,Gen1,95909451,Pat,631311759,800981516
963,JENIFFER,Never Been Any Reason,343328477.0,343328477.0,ANGELE,532705722.0,788884932.0,ANGELE,532705722.0,788884932.0,C,False,Gen1,Brodie,788884932,Gen1,788884932,Mary,225766667,800981516
964,MING,Starman,913495725.0,913495725.0,DEEDRA,738169747.0,788884932.0,DEEDRA,738169747.0,788884932.0,B,True,Gen1,Brodie,788884932,Gen1,788884932,Mary,225766667,800981516
965,MIA,Mrs. Robinson,376771081.0,376771081.0,MARVA,926985715.0,788884932.0,MARVA,926985715.0,788884932.0,C,False,Gen1,Brodie,788884932,Gen1,788884932,Mary,225766667,800981516
966,PIPER,Open Arms,952658136.0,952658136.0,KATELYN,853996335.0,788884932.0,KATELYN,853996335.0,788884932.0,A,False,Gen1,Brodie,788884932,Gen1,788884932,Mary,225766667,800981516
967,VIOLETTE,New Girl Now,340894594.0,340894594.0,LISBETH,166292825.0,788884932.0,LISBETH,166292825.0,788884932.0,C,False,Gen1,Brodie,788884932,Gen1,788884932,Mary,225766667,800981516
968,MAFALDA,Breaking the Girl,884233779.0,884233779.0,LISBETH,166292825.0,788884932.0,LISBETH,166292825.0,788884932.0,B,True,Gen1,Brodie,788884932,Gen1,788884932,Mary,225766667,800981516
969,RUTHA,Burden in My Hand,903279818.0,903279818.0,CLAIRE,740172297.0,788884932.0,CLAIRE,740172297.0,788884932.0,B,True,Gen1,Brodie,788884932,Gen1,788884932,Mary,225766667,800981516
970,ESTHER,(Don't Fear) The Reaper,286288447.0,286288447.0,DIANNE,976288876.0,788884932.0,DIANNE,976288876.0,788884932.0,A,False,Gen1,Brodie,788884932,Gen1,788884932,Mary,225766667,800981516
971,CLEOTILDE,By the Way,806195083.0,806195083.0,LATRINA,998541997.0,788884932.0,LATRINA,998541997.0,788884932.0,C,False,Gen1,Brodie,788884932,Gen1,788884932,Mary,225766667,800981516
972,LEONIA,Magic Bus,275372777.0,275372777.0,TWANDA,956866415.0,788884932.0,TWANDA,956866415.0,788884932.0,B,True,Gen1,Brodie,788884932,Gen1,788884932,Mary,225766667,800981516
973,ARMANDA,Hocus Pocus,515149967.0,515149967.0,HANNELORE,452295024.0,788884932.0,HANNELORE,452295024.0,788884932.0,C,False,Gen1,Brodie,788884932,Gen1,788884932,Mary,225766667,800981516
974,RHEA,Moby Dick,789428032.0,789428032.0,DEE,959345304.0,788884932.0,DEE,959345304.0,788884932.0,B,True,Gen1,Brodie,788884932,Gen1,788884932,Mary,225766667,800981516
975,MARLA,Birthday (Live),566202223.0,566202223.0,TRICIA,461684744.0,788884932.0,TRICIA,461684744.0,788884932.0,B,True,Gen1,Brodie,788884932,Gen1,788884932,Mary,225766667,800981516
976,LENA,It Don't Come Easy,939210564.0,939210564.0,ALAINE,590450352.0,788884932.0,ALAINE,590450352.0,788884932.0,A,False,Gen1,Brodie,788884932,Gen1,788884932,Mary,225766667,800981516
977,KENISHA,Under Pressure,149077494.0,149077494.0,LYNDSEY,236336642.0,788884932.0,LYNDSEY,236336642.0,788884932.0,A,False,Gen1,Brodie,788884932,Gen1,788884932,Mary,225766667,800981516
978,KYLEE,You Really Got Me,167147876.0,167147876.0,ALTHEA,438668483.0,788884932.0,ALTHEA,438668483.0,788884932.0,B,True,Gen1,Brodie,788884932,Gen1,788884932,Mary,225766667,800981516
979,Ari,It's Still Rock And Roll To Me,884124268.0,884124268.0,KERI,780022278.0,788884932.0,KERI,780022278.0,788884932.0,A,False,Gen1,Brodie,788884932,Gen1,788884932,Mary,225766667,800981516
980,Morgan,Axel F Theme,66708220.0,66708220.0,WEI,204089050.0,788884932.0,WEI,204089050.0,788884932.0,C,False,Gen1,Brodie,788884932,Gen1,788884932,Mary,225766667,800981516
981,Deontae,Angel Of Harlem,468384659.0,468384659.0,DIANNE,976288876.0,788884932.0,DIANNE,976288876.0,788884932.0,C,False,Gen1,Brodie,788884932,Gen1,788884932,Mary,225766667,800981516
982,Byron,Dangerious Type,176411735.0,176411735.0,ALTHEA,438668483.0,788884932.0,ALTHEA,438668483.0,788884932.0,C,False,Gen1,Brodie,788884932,Gen1,788884932,Mary,225766667,800981516
983,Keegan,Rock On,426957334.0,426957334.0,ALAINE,76709333.0,788884932.0,ALAINE,76709333.0,788884932.0,C,False,Gen1,Brodie,788884932,Gen1,788884932,Mary,225766667,800981516
984,Quincy,My Own Worst Enemy,524512151.0,524512151.0,DONELLA,707763018.0,788884932.0,DONELLA,707763018.0,788884932.0,C,False,Gen1,Brodie,788884932,Gen1,788884932,Mary,225766667,800981516
985,Paul,Kodachrome,573557218.0,573557218.0,KIYOKO,978825302.0,788884932.0,KIYOKO,978825302.0,788884932.0,A,False,Gen1,Brodie,788884932,Gen1,788884932,Mary,225766667,800981516
986,Darryl,December,157437156.0,157437156.0,AMEE,711995664.0,788884932.0,AMEE,711995664.0,788884932.0,C,False,Gen1,Brodie,788884932,Gen1,788884932,Mary,225766667,800981516
987,Reece,Heaven and Hell,474282628.0,474282628.0,GREGORY,283501077.0,788884932.0,GREGORY,283501077.0,788884932.0,B,True,Gen1,Brodie,788884932,Gen1,788884932,Mary,225766667,800981516
988,Kendall,Natural Thing,468517411.0,468517411.0,DEANN,926888028.0,788884932.0,DEANN,926888028.0,788884932.0,B,True,Gen1,Brodie,788884932,Gen1,788884932,Mary,225766667,800981516
989,Axel,Give a Little Bit,154824260.0,154824260.0,KARIMA,3703835.0,788884932.0,KARIMA,3703835.0,788884932.0,A,False,Gen1,Brodie,788884932,Gen1,788884932,Mary,225766667,800981516
990,Braydon,I Love Rock 'n Roll,547549019.0,547549019.0,MELVA,488423280.0,788884932.0,MELVA,488423280.0,788884932.0,A,False,Gen1,Brodie,788884932,Gen1,788884932,Mary,225766667,800981516
991,Aric,Last Child,723456248.0,723456248.0,SUSANN,553394192.0,788884932.0,SUSANN,553394192.0,788884932.0,A,False,Gen1,Brodie,788884932,Gen1,788884932,Mary,225766667,800981516
992,Ezra,Modern Love,550759051.0,550759051.0,THORA,5077958.0,788884932.0,THORA,5077958.0,788884932.0,A,False,Gen1,Brodie,788884932,Gen1,788884932,Mary,225766667,800981516
993,Alek,China Grove,885456286.0,885456286.0,CHARLOTT,184064731.0,788884932.0,CHARLOTT,184064731.0,788884932.0,B,True,Gen1,Brodie,788884932,Gen1,788884932,Mary,225766667,800981516
994,CASSEY,Europa,312862070.0,312862070.0,LEIDA,743662901.0,410431189.0,LEIDA,743662901.0,410431189.0,A,False,Gen1,Lawson,410431189,Gen1,410431189,Mary,225766667,800981516
995,SIXTA,Take the Money and Run,422757494.0,422757494.0,CHARLOTT,184064731.0,410431189.0,CHARLOTT,184064731.0,410431189.0,C,False,Gen1,Lawson,410431189,Gen1,410431189,Mary,225766667,800981516
996,ELENORE,Driver's Seat,817967083.0,817967083.0,HANNELORE,452295024.0,410431189.0,HANNELORE,452295024.0,410431189.0,B,True,Gen1,Lawson,410431189,Gen1,410431189,Mary,225766667,800981516
997,TARSHA,TV Dinners,735429030.0,735429030.0,KIYOKO,978825302.0,410431189.0,KIYOKO,978825302.0,410431189.0,A,False,Gen1,Lawson,410431189,Gen1,410431189,Mary,225766667,800981516
998,BOBBIE,Feels Like the First Time,854853465.0,854853465.0,DANELLE,24517643.0,410431189.0,DANELLE,24517643.0,410431189.0,A,False,Gen1,Lawson,410431189,Gen1,410431189,Mary,225766667,800981516
999,NIDA,Stir It Up,157054892.0,157054892.0,ALEXA,117706579.0,410431189.0,ALEXA,117706579.0,410431189.0,A,False,Gen1,Lawson,410431189,Gen1,410431189,Mary,225766667,800981516
1000,WENONA,She Don't Know Me,600757399.0,600757399.0,KARIMA,3703835.0,410431189.0,KARIMA,3703835.0,410431189.0,C,False,Gen1,Lawson,410431189,Gen1,410431189,Mary,225766667,800981516
1001,Nico,Red Rain,984072213.0,984072213.0,KARIMA,3703835.0,410431189.0,KARIMA,3703835.0,410431189.0,A,False,Gen1,Lawson,410431189,Gen1,410431189,Mary,225766667,800981516
1002,Emerson,Eight Days A Week,458129060.0,458129060.0,MICHA,975564104.0,410431189.0,MICHA,975564104.0,410431189.0,B,True,Gen1,Lawson,410431189,Gen1,410431189,Mary,225766667,800981516
1003,Nikhil,Movin' On,619518081.0,619518081.0,MAI,923371386.0,410431189.0,MAI,923371386.0,410431189.0,A,False,Gen1,Lawson,410431189,Gen1,410431189,Mary,225766667,800981516
1004,Mark,Don't Believe Her,505405125.0,505405125.0,LAUREEN,20199146.0,410431189.0,LAUREEN,20199146.0,410431189.0,B,True,Gen1,Lawson,410431189,Gen1,410431189,Mary,225766667,800981516
